Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Soil_Class,Geology_Class,LULC_Class_Name_WorldCover,Coordinate_Precision,N_Raster_Cells_Imputed,MCDM_Score,MCDM_Class,National_Model_Class
loc_00109,Rokan water gap,29.983764,-7.95061,Souss-Massa,273.5138029291434,24.2924005838608,24.288947491606404,1320.9622802734375,0.1,26458.040306200764,9.0,71.0,Bare/sparse vegetation,point,1.0,0.4315802797961323,Moderate,Moderate
loc_00110,Targant water gap,29.912618,-7.684191,Souss-Massa,5808.366321724568,7.306577507384361,17.51383026375258,1336.66943359375,0.1,33160.78786844063,3.0,49.0,Bare/sparse vegetation,point,0.0,0.6136679584750283,Difficult,Difficult
loc_00111,Alougoum water gap,30.089514,-6.910584,Souss-Massa,3161.294997623536,13.260041691885515,21.62759727288869,818.7493896484375,0.1,92367.2961797405,3.0,71.0,Bare/sparse vegetation,point,1.0,0.6010648742500219,Difficult,Difficult
loc_00112,Desert mermaid,29.646508,-7.756531,Souss-Massa,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,7.0,14.0,Bare/sparse vegetation,point,0.0,0.4546348249686104,Difficult,Difficult
loc_00113,Tata oyster,29.646508,-7.756531,Souss-Massa,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,7.0,14.0,Bare/sparse vegetation,point,0.0,0.4546348249686104,Difficult,Difficult
loc_00114,Akka Phillyrea,29.646508,-7.756531,Souss-Massa,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,7.0,14.0,Bare/sparse vegetation,point,0.0,0.4546348249686104,Difficult,Difficult
loc_00115,Draa double winged eye,29.028776,-8.591492,Souss-Massa,11284.951948348566,11.66284548644682,14.350940546713584,785.2830200195312,0.1,99987.6512601737,7.0,71.0,Bare/sparse vegetation,point,1.0,0.563819905359896,Difficult,Difficult
loc_00116,Tagragra of Tata inlier,29.899215,-7.94165,Souss-Massa,6438.743154086969,5.140937341587993,6.51601945861312,1219.5758056640625,0.1,17205.80210899244,9.0,49.0,Bare/sparse vegetation,point,0.0,0.5103438528012646,Difficult,Moderate
loc_00117,Agouliz inlier,29.751482,-8.161377,Souss-Massa,5799.9395459677735,30.71713166770392,43.678281169292354,1531.5142822265625,0.1,18522.369114854995,7.0,71.0,Bare/sparse vegetation,point,1.0,0.8604812209866238,Very Difficult,Difficult
loc_00118,Aigou inlier,29.737174,-8.320678,Souss-Massa,9311.679360308292,22.401974603676507,23.13275196926653,1343.1099853515625,0.1,33910.592333065455,9.0,49.0,Bare/sparse vegetation,point,1.0,0.7613994676847197,Very Difficult,Difficult
loc_00119,Tanmrout inlier,29.737174,-8.320678,Souss-Massa,9311.679360308292,22.401974603676507,23.13275196926653,1343.1099853515625,0.1,33910.592333065455,9.0,49.0,Bare/sparse vegetation,point,1.0,0.7613994676847197,Very Difficult,Difficult
loc_00120,Tagragra of Akka inlier,29.460147,-8.677734,Souss-Massa,4372.676618892961,12.92026861407457,13.366692156831094,1078.49755859375,0.1,75499.08064105027,3.0,71.0,Bare/sparse vegetation,point,1.0,0.5834104262177761,Difficult,Moderate
loc_00121,Alougoum gorge,30.308991,-6.837444,Souss-Massa,717.2975858751397,1.1312669676933715,1.177775233245093,809.2957153320312,0.1,68325.34361178312,9.0,10.0,Bare/sparse vegetation,point,0.0,0.1118605949519084,Easy,Easy
loc_00122,Tlit gorge,30.278531,-7.062836,Souss-Massa,6832.443578684352,7.783566986596692,11.000997748256715,935.4249267578124,0.55,72815.92006920444,9.0,49.0,Tree cover,point,0.0,0.5508278367583914,Difficult,Difficult
loc_00123,Aguinane gorge,30.195719,-7.540216,Souss-Massa,223.7292736883057,7.72601520562961,9.68513829254907,1114.17529296875,0.55,64861.542316545136,9.0,49.0,Tree cover,point,0.0,0.2079780896919641,Easy,Easy
loc_00124,Tagmout gorge,29.971009,-8.257101,Souss-Massa,406.30929259089567,1.7734912974092971,1.546819513494318,1064.39208984375,0.55,37315.682202885095,9.0,56.0,Tree cover,point,1.0,0.1462113227264327,Easy,Easy
loc_00125,Agouliz gorge,29.732906,-8.189294,Souss-Massa,4887.783750300063,9.629127835856108,13.825940344944474,948.2532958984376,0.1,21263.74252699825,7.0,38.0,Bare/sparse vegetation,point,0.0,0.5584373129718998,Difficult,Moderate
loc_00126,Aygou gorge,29.734488,-8.261025,Souss-Massa,6602.731461462558,10.491992966549876,14.140487797004132,975.6331176757812,0.55,28167.267822138285,7.0,49.0,Tree cover,point,0.0,0.5927484284079501,Difficult,Difficult
loc_00127,Targant gorge,29.481527,-8.375144,Souss-Massa,10479.61000605736,7.812741976097995,12.165392662868026,799.5192260742188,0.1,49033.70079930046,3.0,71.0,Bare/sparse vegetation,point,1.0,0.5267477638655805,Difficult,Difficult
loc_00128,Tamzrart gorge,29.361629,-8.518739,Souss-Massa,5223.26419041525,35.772209616724425,34.93805385621126,629.822509765625,0.15,68203.83941946916,3.0,49.0,Grassland,point,0.0,0.7897687957525236,Very Difficult,Difficult
loc_00129,Tadakoust gorge,29.254602,-8.694864,Souss-Massa,63.11248821405194,25.56594265965004,26.830497300329288,589.399169921875,0.1,88976.98098486787,7.0,56.0,Bare/sparse vegetation,point,0.0,0.3903267437220874,Moderate,Moderate
loc_00130,Ighir Ighnain gorge,29.227937,-8.924098,Souss-Massa,4425.478352482554,14.37797890595748,24.70836897920971,812.1715698242188,0.1,94053.7220109565,9.0,71.0,Bare/sparse vegetation,point,1.0,0.6556344393503256,Very Difficult,Difficult
loc_00131,Tamanart canyon,29.167098,-8.958087,Souss-Massa,55.25841346497987,17.673320572633347,20.60880197572314,684.3395385742188,0.1,95393.27965284909,9.0,56.0,Bare/sparse vegetation,point,0.0,0.3047166357369054,Moderate,Moderate
loc_00132,Foum Zguid mesa,29.888118,-6.827353,Souss-Massa,16007.485861134071,29.37609952730305,36.243154982889976,694.3156127929688,0.1,107082.71865803836,7.0,60.0,Bare/sparse vegetation,point,0.0,0.7825572172417821,Very Difficult,Difficult
loc_00133,Addana Onion Peels,29.21444444444444,-8.233055555555556,Souss-Massa,9500.309283786615,10.60281612870176,12.926857435998835,496.9561767578125,0.1,64412.89380571784,7.0,46.0,Bare/sparse vegetation,point,0.0,0.5291286356633454,Difficult,Difficult
loc_00134,Foum Zguid stream,30.09611111111111,-6.887499999999999,Souss-Massa,1046.684086463323,17.853081606431704,26.24224349092846,938.107421875,0.1,91661.19509400873,3.0,71.0,Bare/sparse vegetation,point,1.0,0.3935862905269562,Moderate,Moderate
loc_00135,"Badlands of Akka (glaciofluvial,
 fluviomarine, & stream alluviums)",29.47055555555556,-8.293055555555556,Souss-Massa,2440.609655592564,2.2216868585441016,1.9429623942729848,574.3182983398438,0.1,43801.09328790528,7.0,8.0,Bare/sparse vegetation,point,0.0,0.3291946955679417,Moderate,Easy
loc_00136,Hearts of Tata,29.36722222222222,-8.321944444444444,Souss-Massa,4251.912622252175,8.575128724654618,8.476624039579029,564.2230224609375,0.1,54212.984076102686,7.0,71.0,Bare/sparse vegetation,point,1.0,0.4834275351799103,Difficult,Moderate
loc_00137,Karsts of Imitek,29.61583333333333,-8.261111111111111,Souss-Massa,725.9648893951098,6.327861822444092,10.140965485375776,776.7150268554688,0.1,31682.85720386229,7.0,56.0,Bare/sparse vegetation,point,0.0,0.1727253111525679,Easy,Easy
loc_00138,ssafen’s Flatiron,29.84722222222222,-8.516944444444444,Souss-Massa,779.4634670165038,13.185011390292324,14.69758542904184,1238.672119140625,0.1,53991.93989689765,7.0,71.0,Bare/sparse vegetation,point,1.0,0.2853610253174494,Moderate,Moderate
loc_00139,Pyramids of Tadakoust,29.32638888888889,-8.531111111111112,Souss-Massa,2857.5015722555013,22.16652854937555,25.21187824848269,851.4248657226562,0.1,71637.99555993568,3.0,71.0,Bare/sparse vegetation,point,1.0,0.6744033404796028,Very Difficult,Difficult
loc_00140,Jbel Younech Ruiniform aspects,35.896051,-5.390169,Tanger-Tétouan-Al Hoceima,20.929546785928977,14.933764621665375,14.211950507045778,206.20050048828125,0.15,6830.681559188672,9.0,82.0,Grassland,point,1.0,0.2119694979464661,Easy,Easy
loc_00141,Abdessamad cave,35.896051,-5.390169,Tanger-Tétouan-Al Hoceima,20.929546785928977,14.933764621665375,14.211950507045778,206.20050048828125,0.15,6830.681559188672,9.0,82.0,Grassland,point,1.0,0.2119694979464661,Easy,Easy
loc_00142,Mujer Muerta,35.908787,-5.389026,Tanger-Tétouan-Al Hoceima,17.68555913895352,22.03316693570002,23.888560830068982,30.487207412719727,0.15,8126.617190687022,9.0,82.0,Grassland,point,1.0,0.3372534348898319,Moderate,Moderate
loc_00145,Jbel Chendir,35.906329,-5.38799,Tanger-Tétouan-Al Hoceima,32.12952198046715,25.78052069182892,31.0722046528966,106.45947265625,0.55,7837.859822241699,9.0,82.0,Tree cover,point,1.0,0.4096648531478647,Moderate,Moderate
loc_00146,Socio-cultural complex,35.90611111111111,-5.388055555555556,Tanger-Tétouan-Al Hoceima,36.069180953112365,30.961155908301706,33.15992711595268,115.6205596923828,0.1,7816.604915821727,9.0,82.0,Bare/sparse vegetation,point,1.0,0.4076273699876513,Moderate,Moderate
loc_00147,The travertine terraces of Bel Younech,35.907023,-5.393334,Tanger-Tétouan-Al Hoceima,10.058941131258765,16.472502902503024,20.73753495649858,50.56587219238281,0.15,8070.118317057664,9.0,82.0,Grassland,point,1.0,0.2720353209666947,Moderate,Easy
loc_00148,Low coast of the SBEI of Jbel Moussa and islands,35.909169,-5.393398,Tanger-Tétouan-Al Hoceima,196.6698298964402,8.03363599162461,12.629766766690024,1.998429656028748,0.1,8295.507958595912,9.0,82.0,Bare/sparse vegetation,point,1.0,0.1505122354853354,Easy,Easy
loc_00150,Naїla Lagoon,28.05,-12.1,Laayoune-Sakia El Hamra,3262.678058779013,0.9895367152054474,1.3829726227058852,26.58604621887207,0.1,146851.23808423846,7.0,71.0,Bare/sparse vegetation,point,1.0,0.3839958033544651,Moderate,Easy
loc_00152,Steady dunes,28.05,-12.266666666666667,Laayoune-Sakia El Hamra,5605.625441331597,1.6176626985874936,1.6105622279742533,0.0,0.1,135239.5973191155,9.0,82.0,Bare/sparse vegetation,point,4.0,0.4113112494349359,Moderate,Moderate
loc_00153,Tinouchad daya,28.05,-12.116666666666667,Laayoune-Sakia El Hamra,2771.6125256438872,0.9112629551274584,0.95876608604242,18.98323631286621,0.1,145648.40933354862,7.0,71.0,Bare/sparse vegetation,point,1.0,0.3457347614938147,Moderate,Easy
loc_00154,Tazgha salt Flats,27.9,-12.333333333333334,Laayoune-Sakia El Hamra,25.571905498765243,0.4450265989444568,0.5715048923965328,29.947938919067383,0.1,118731.1569133048,7.0,13.0,Bare/sparse vegetation,point,0.0,0.0566535587509752,Easy,Easy
loc_00155,Khaoui Naàm Wadi,27.666666666666668,-12.216666666666669,Laayoune-Sakia El Hamra,23001.253588876403,0.4917044309782763,0.2866407662383781,203.6791229248047,0.1,112146.00924541747,9.0,27.0,Bare/sparse vegetation,point,1.0,0.4104373104513095,Moderate,Difficult
loc_00156,Echguiguen Site,27.98,-12.266666666666667,Laayoune-Sakia El Hamra,167.64835025919274,1.2970566489740476,1.1822540346255972,26.766834259033203,0.1,129636.55039753916,7.0,71.0,Bare/sparse vegetation,point,1.0,0.0619863271913309,Easy,Easy
loc_00158,Amtoudi travertines,29.23935,-9.168466666666667,Guelmim-Oued Noun,2441.2644799413706,41.460871627163165,58.14011048876549,1004.4431762695312,0.1,74677.03238866819,3.0,56.0,Bare/sparse vegetation,point,0.0,0.7218885415872258,Very Difficult,Difficult
loc_00159,Amtoudi waterfall and Bougaa source,29.23933333333333,-9.168466666666667,Guelmim-Oued Noun,2441.466970221474,41.460871048506846,58.14011048876549,1004.4431762695312,0.1,74678.3030231196,3.0,56.0,Bare/sparse vegetation,point,0.0,0.7219184676686444,Very Difficult,Difficult
loc_00160,Abaynou station,29.093,-10.019,Guelmim-Oued Noun,181.5404095124613,3.0628580545428448,2.293175815550749,410.3265380859375,0.35,12429.926047728462,6.0,14.0,Shrubland,point,0.0,0.0944203535940462,Easy,Easy
loc_00161,Pigeon cave,29.3,-9.695,Guelmim-Oued Noun,3277.7288000692483,14.736049673434932,13.97467999418905,1149.3814697265625,0.15,44463.82679497507,9.0,56.0,Grassland,point,0.0,0.5887250961286471,Difficult,Moderate
loc_00162,Assaka Basin,29.116666666666667,-10.416666666666666,Guelmim-Oued Noun,413.4312437679286,6.123384184109721,6.86956547508555,103.29280853271484,0.15,37645.490981479015,9.0,56.0,Grassland,point,0.0,0.1104462824736699,Easy,Easy
loc_00163,Asrir Oasis,29.074,-9.432,Guelmim-Oued Noun,199.2320151595684,1.2141127236937257,1.7644759249096074,599.0620727539062,0.1,61583.24184739601,9.0,71.0,Bare/sparse vegetation,point,1.0,0.0854298857289044,Easy,Easy
loc_00164,Ali Thilat Dam,35.181758358106,-5.239428901052023,Tanger-Tétouan-Al Hoceima,2721.3257837215856,26.62379869575148,42.6433488830062,1169.5313720703125,0.35,2998.6386842025463,9.0,25.0,Shrubland,point,1.0,0.7592656861894452,Very Difficult,Difficult
loc_00165,Quarry of blocks,35.17831677014425,-5.226483300457814,Tanger-Tétouan-Al Hoceima,3535.1765563325603,36.48261900049809,48.31392751646436,1488.55712890625,0.55,3950.093264468839,9.0,25.0,Tree cover,point,1.0,0.8740856224851393,Very Difficult,Difficult
loc_00166,Talâat Adrhosse Klippe,35.24709269284413,-5.183919234627224,Tanger-Tétouan-Al Hoceima,184.97380156614744,21.02755319906341,28.85275646871772,422.3938598632813,0.15,11604.91599891473,9.0,7.0,Grassland,point,1.0,0.3650439302610472,Moderate,Moderate
loc_00318,Oued Laou Gorge,35.27997830780459,-5.233760827936141,Tanger-Tétouan-Al Hoceima,0.792039905498196,29.57195376082138,28.530474828294487,167.2307586669922,0.55,12758.08641714449,9.0,,Tree cover,point,1.0,0.4175933672636384,Moderate,Moderate
loc_00168,Ibouharen Fold,35.24543329036464,-5.15818572568217,Tanger-Tétouan-Al Hoceima,2253.3086349465843,31.78709800081213,40.48563454367898,1031.305419921875,0.35,13146.446868584377,9.0,25.0,Shrubland,point,1.0,0.6951261741401347,Very Difficult,Difficult
loc_00169,Tirinesse Basin,35.28305489894164,-5.130659902793731,Tanger-Tétouan-Al Hoceima,5909.976284085333,28.700618767838936,39.75584726885331,1589.019775390625,0.55,17829.413928821614,9.0,25.0,Tree cover,point,1.0,0.8819845519322578,Very Difficult,Difficult
loc_00170,Koudiat Achacha,35.2710502173657,-5.12157746130065,Tanger-Tétouan-Al Hoceima,5960.987270640443,13.137888816472827,15.818619657153926,1685.966064453125,0.55,17523.897687032488,9.0,25.0,Tree cover,point,1.0,0.6869248732404089,Very Difficult,Difficult
loc_00171,"Dune,beachand cliffs of Kaâ Asrascoast",35.3746530740449,-5.024382099022211,Tanger-Tétouan-Al Hoceima,1815.3255213234545,4.384727262016444,7.857941840305801,52.41385269165039,0.15,31852.5027527608,9.0,8.0,Grassland,point,1.0,0.2428048296207819,Easy,Easy
loc_00173,Stehat gneiss,35.45561402078408,-5.096308659865039,Tanger-Tétouan-Al Hoceima,105.24776219071666,4.675145506422752,4.235805186358365,6.734507083892822,0.05,24140.3224906506,3.0,71.0,Built-up,point,4.0,0.0774176058187413,Easy,Easy
loc_00176,BeniBousera Peridotitic Complex,35.52732169189336,-5.194990926733846,Tanger-Tétouan-Al Hoceima,140.82363285227868,26.896264014242817,24.542275137152554,83.80628967285156,0.15,12315.825108475325,3.0,82.0,Grassland,point,0.0,0.3711116374774535,Moderate,Moderate
loc_00328,Talambote bad lands,35.25514905973631,-5.194830135719653,Tanger-Tétouan-Al Hoceima,660.8828611840682,16.799601930772464,22.869668503438145,507.9841918945313,0.15,11698.3023575052,9.0,7.0,Grassland,point,1.0,0.3202196054608749,Moderate,Moderate
loc_00178,Talambote Thrusting,35.27923536008803,-5.217673993338394,Tanger-Tétouan-Al Hoceima,1354.4118016626344,7.457651250337794,10.697714056850463,882.8930053710938,0.55,13116.74482506506,9.0,71.0,Tree cover,point,2.0,0.2632484354854111,Moderate,Moderate
loc_00179,Akchour landslide,35.24979614976434,-5.183912408238101,Tanger-Tétouan-Al Hoceima,71.55553178626235,9.21536701007198,14.42386570449703,460.27142333984375,0.15,11832.487650789515,9.0,7.0,Grassland,point,1.0,0.185856205910282,Easy,Easy
loc_00180,Akchour Gorge,35.282857705057545,-5.230557221259563,Tanger-Tétouan-Al Hoceima,275.0337694770054,11.256918099934008,8.67860223439114,313.0013122558594,0.55,13141.612227593683,9.0,71.0,Tree cover,point,1.0,0.1698409801777983,Easy,Easy
loc_00181,Sidi Abdel Hamid,35.206791028756705,-5.310092889130856,Tanger-Tétouan-Al Hoceima,543.3438216709716,4.668733111095802,5.356681634571927,285.540771484375,0.15,5680.016418494818,8.0,71.0,Grassland,point,1.0,0.1068313296721547,Easy,Easy
loc_00182,Ras Ma Spring,35.21833195677501,-5.318756095870113,Tanger-Tétouan-Al Hoceima,284.6485410197762,7.30668623892886,7.293627021726498,287.26763916015625,0.15,7165.847587408349,9.0,24.0,Grassland,point,1.0,0.1193413011609941,Easy,Easy
loc_00183,BabTazaPhtanites,35.2793230292996,-5.442327293994906,Tanger-Tétouan-Al Hoceima,802.4207440095581,8.722146051993192,12.464724706224173,876.2575073242188,0.15,20021.503634025004,3.0,71.0,Grassland,point,1.0,0.2138894402633866,Easy,Easy
loc_00184,Bouhala Landslice,35.313233448135364,-5.438441306152264,Tanger-Tétouan-Al Hoceima,4197.509039466295,14.910861604891616,14.062167080965908,492.4430541992188,0.15,22285.58675304184,3.0,8.0,Grassland,point,0.0,0.5672552134793098,Difficult,Moderate
loc_00185,Chrafate Spring,35.36118505312328,-5.418168222746441,Tanger-Tétouan-Al Hoceima,4068.347176254003,20.42786817401771,21.725206107147468,688.643798828125,0.15,23528.255405547054,9.0,8.0,Grassland,point,1.0,0.6828232063430361,Very Difficult,Difficult
loc_00186,Chrafate Alluvial Fan,35.340635355491365,-5.440158153083255,Tanger-Tétouan-Al Hoceima,6360.242097355588,25.94698968777752,30.696421473479468,496.0736999511719,0.35,24669.35589409388,9.0,8.0,Shrubland,point,1.0,0.7627210128820505,Very Difficult,Difficult
loc_00187,Beni Derkoul Radiolarites,35.3618211825068,-5.435482141506588,Tanger-Tétouan-Al Hoceima,5569.909229666247,20.478567525949604,20.833189404700413,794.2662353515625,0.2,23772.01255775299,9.0,8.0,Cropland,point,1.0,0.6921377636211246,Very Difficult,Difficult
loc_00188,Jbel Chrafate,35.361319189135315,-5.424339137879596,Tanger-Tétouan-Al Hoceima,4610.412496947271,22.361042098609325,22.54141008361312,743.1312866210938,0.15,23613.56211158121,9.0,8.0,Grassland,point,1.0,0.70958805386467,Very Difficult,Difficult
loc_00189,Ametrasse rocks fall,35.36131919122874,-5.424328138081956,Tanger-Tétouan-Al Hoceima,4609.436478666806,22.36104209911967,22.54141008361312,743.1312866210938,0.15,23613.37221867005,9.0,8.0,Grassland,point,1.0,0.7095843254912276,Very Difficult,Difficult
loc_00340,AmetrasseTertiary Fm Succession,35.10315343199355,-4.987769151671308,Tanger-Tétouan-Al Hoceima,10.038067163366277,19.430249551139504,28.189938379713325,800.1776123046875,0.15,26536.795685066507,3.0,,Grassland,point,2.0,0.3676997704280861,Moderate,Moderate
loc_00191,Kodiat Sbaâ,35.3952673598756,-5.43976561160645,Tanger-Tétouan-Al Hoceima,2550.9957239238965,22.09568716172704,29.867470228967587,397.982666015625,0.35,20281.423481146405,9.0,8.0,Shrubland,point,1.0,0.6444307760769167,Difficult,Difficult
loc_00192,Raghdat Southern,35.299406646993035,-5.411120390022425,Tanger-Tétouan-Al Hoceima,1728.4856267147773,7.587224814526551,11.199743854112862,550.3638305664062,0.2,19471.696082244816,9.0,8.0,Cropland,point,0.0,0.282833348937098,Moderate,Moderate
loc_00193,Jbel Bou Sliman,35.31806624622103,-5.372840869212867,Tanger-Tétouan-Al Hoceima,209.1697513027761,16.482144436310897,14.459128639914772,687.8427124023438,0.15,19121.39835989796,8.0,32.0,Grassland,point,0.0,0.2514042785393204,Moderate,Moderate
loc_00194,Jbel Lakraa,35.21666666666667,-5.25,Tanger-Tétouan-Al Hoceima,4450.001231683393,18.72286272371955,23.397899280894887,778.6937866210938,0.15,5580.165059603281,3.0,25.0,Grassland,point,0.0,0.6869033551084827,Very Difficult,Difficult
loc_00195,Oued Tassikisste Gorge,35.25584836067911,-5.048941605258649,Tanger-Tétouan-Al Hoceima,5326.048218197195,26.68768006922461,34.04293848463326,891.3261108398438,0.15,22159.626224163683,9.0,71.0,Grassland,point,2.0,0.7856249800065784,Very Difficult,Difficult
